checkpoint_key,checkpoint_path,threshold,teams_real_all_dev__n_videos,teams_real_all_dev__real_fpr,teams_real_all_dev__fake_recall,teams_real_poor_quality_dev__n_videos,teams_real_poor_quality_dev__real_fpr,teams_real_poor_quality_dev__fake_recall,teams_real_lighting_extreme_dev__n_videos,teams_real_lighting_extreme_dev__real_fpr,teams_real_lighting_extreme_dev__fake_recall,teams_fake_all_dev__n_videos,teams_fake_all_dev__real_fpr,teams_fake_all_dev__fake_recall,visomaster_enhanced_macro_dev__n_videos,visomaster_enhanced_macro_dev__real_fpr,visomaster_enhanced_macro_dev__fake_recall,deeplive_enhanced_dev__n_videos,deeplive_enhanced_dev__real_fpr,deeplive_enhanced_dev__fake_recall,dev_primary_real_fpr,dev_worst_real_stress_fpr,dev_fake_macro_recall
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.439878,3253,0.543191,,923,0.55688,,1401,0.670236,,2409,,0.968867,550,,0.865455,545,,1.0,0.543191,0.670236,0.944774
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.439821,3253,0.543498,,923,0.557963,,1401,0.670236,,2409,,0.968867,550,,0.865455,545,,1.0,0.543498,0.670236,0.944774
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.439779,3253,0.543806,,923,0.557963,,1401,0.670236,,2409,,0.968867,550,,0.865455,545,,1.0,0.543806,0.670236,0.944774
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.43973,3253,0.544113,,923,0.557963,,1401,0.670236,,2409,,0.968867,550,,0.865455,545,,1.0,0.544113,0.670236,0.944774
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.439659,3253,0.544421,,923,0.559047,,1401,0.670949,,2409,,0.968867,550,,0.865455,545,,1.0,0.544421,0.670949,0.944774
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.439635,3253,0.544728,,923,0.559047,,1401,0.671663,,2409,,0.968867,550,,0.865455,545,,1.0,0.544728,0.671663,0.944774
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440362,3253,0.540732,,923,0.555796,,1401,0.66738,,2409,,0.968452,550,,0.863636,545,,1.0,0.540732,0.66738,0.944029
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440353,3253,0.541039,,923,0.555796,,1401,0.668094,,2409,,0.968452,550,,0.863636,545,,1.0,0.541039,0.668094,0.944029
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440299,3253,0.541346,,923,0.555796,,1401,0.668808,,2409,,0.968452,550,,0.863636,545,,1.0,0.541346,0.668808,0.944029
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440265,3253,0.541654,,923,0.555796,,1401,0.668808,,2409,,0.968452,550,,0.863636,545,,1.0,0.541654,0.668808,0.944029
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440086,3253,0.541961,,923,0.555796,,1401,0.669522,,2409,,0.968452,550,,0.863636,545,,1.0,0.541961,0.669522,0.944029
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.44008,3253,0.542269,,923,0.55688,,1401,0.669522,,2409,,0.968452,550,,0.863636,545,,1.0,0.542269,0.669522,0.944029
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.439962,3253,0.542576,,923,0.55688,,1401,0.669522,,2409,,0.968452,550,,0.863636,545,,1.0,0.542576,0.669522,0.944029
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.439935,3253,0.542883,,923,0.55688,,1401,0.670236,,2409,,0.968452,550,,0.863636,545,,1.0,0.542883,0.670236,0.944029
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440418,3253,0.540732,,923,0.555796,,1401,0.66738,,2409,,0.968037,550,,0.861818,545,,1.0,0.540732,0.66738,0.943285
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440458,3253,0.540732,,923,0.555796,,1401,0.66738,,2409,,0.967621,550,,0.86,545,,1.0,0.540732,0.66738,0.94254
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.441599,3253,0.538272,,923,0.555796,,1401,0.66738,,2409,,0.967206,550,,0.858182,545,,1.0,0.538272,0.66738,0.941796
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.441391,3253,0.53858,,923,0.555796,,1401,0.66738,,2409,,0.967206,550,,0.858182,545,,1.0,0.53858,0.66738,0.941796
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.441233,3253,0.538887,,923,0.555796,,1401,0.66738,,2409,,0.967206,550,,0.858182,545,,1.0,0.538887,0.66738,0.941796
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.441123,3253,0.539195,,923,0.555796,,1401,0.66738,,2409,,0.967206,550,,0.858182,545,,1.0,0.539195,0.66738,0.941796
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.441008,3253,0.539502,,923,0.555796,,1401,0.66738,,2409,,0.967206,550,,0.858182,545,,1.0,0.539502,0.66738,0.941796
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440894,3253,0.539809,,923,0.555796,,1401,0.66738,,2409,,0.967206,550,,0.858182,545,,1.0,0.539809,0.66738,0.941796
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440787,3253,0.540117,,923,0.555796,,1401,0.66738,,2409,,0.967206,550,,0.858182,545,,1.0,0.540117,0.66738,0.941796
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440615,3253,0.540424,,923,0.555796,,1401,0.66738,,2409,,0.967206,550,,0.858182,545,,1.0,0.540424,0.66738,0.941796
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.440548,3253,0.540732,,923,0.555796,,1401,0.66738,,2409,,0.967206,550,,0.858182,545,,1.0,0.540732,0.66738,0.941796
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.443217,3253,0.534583,,923,0.553629,,1401,0.663098,,2409,,0.966791,550,,0.856364,545,,1.0,0.534583,0.663098,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.443137,3253,0.534891,,923,0.553629,,1401,0.663812,,2409,,0.966791,550,,0.856364,545,,1.0,0.534891,0.663812,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.442977,3253,0.535198,,923,0.553629,,1401,0.663812,,2409,,0.966791,550,,0.856364,545,,1.0,0.535198,0.663812,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.442763,3253,0.535813,,923,0.553629,,1401,0.665239,,2409,,0.966791,550,,0.856364,545,,1.0,0.535813,0.665239,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.442742,3253,0.536121,,923,0.553629,,1401,0.665953,,2409,,0.966791,550,,0.856364,545,,1.0,0.536121,0.665953,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.442497,3253,0.536428,,923,0.554713,,1401,0.666667,,2409,,0.966791,550,,0.856364,545,,1.0,0.536428,0.666667,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.442197,3253,0.536735,,923,0.554713,,1401,0.666667,,2409,,0.966791,550,,0.856364,545,,1.0,0.536735,0.666667,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.442095,3253,0.537043,,923,0.554713,,1401,0.666667,,2409,,0.966791,550,,0.856364,545,,1.0,0.537043,0.666667,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.442054,3253,0.53735,,923,0.554713,,1401,0.666667,,2409,,0.966791,550,,0.856364,545,,1.0,0.53735,0.666667,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.441956,3253,0.537658,,923,0.554713,,1401,0.666667,,2409,,0.966791,550,,0.856364,545,,1.0,0.537658,0.666667,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.441716,3253,0.537965,,923,0.554713,,1401,0.66738,,2409,,0.966791,550,,0.856364,545,,1.0,0.537965,0.66738,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.441635,3253,0.538272,,923,0.555796,,1401,0.66738,,2409,,0.966791,550,,0.856364,545,,1.0,0.538272,0.66738,0.941052
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.4442,3253,0.532739,,923,0.551463,,1401,0.660956,,2409,,0.966376,550,,0.854545,545,,1.0,0.532739,0.660956,0.940307
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.443862,3253,0.533046,,923,0.552546,,1401,0.66167,,2409,,0.966376,550,,0.854545,545,,1.0,0.533046,0.66167,0.940307
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.443718,3253,0.533354,,923,0.552546,,1401,0.662384,,2409,,0.966376,550,,0.854545,545,,1.0,0.533354,0.662384,0.940307
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.443689,3253,0.533661,,923,0.552546,,1401,0.662384,,2409,,0.966376,550,,0.854545,545,,1.0,0.533661,0.662384,0.940307
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.443535,3253,0.533969,,923,0.553629,,1401,0.662384,,2409,,0.966376,550,,0.854545,545,,1.0,0.533969,0.662384,0.940307
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.443491,3253,0.534276,,923,0.553629,,1401,0.663098,,2409,,0.966376,550,,0.854545,545,,1.0,0.534276,0.663098,0.940307
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.443417,3253,0.534583,,923,0.553629,,1401,0.663098,,2409,,0.966376,550,,0.854545,545,,1.0,0.534583,0.663098,0.940307
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.444543,3253,0.532432,,923,0.551463,,1401,0.660243,,2409,,0.965961,550,,0.852727,545,,1.0,0.532432,0.660243,0.939563
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.444379,3253,0.532739,,923,0.551463,,1401,0.660956,,2409,,0.965961,550,,0.852727,545,,1.0,0.532739,0.660956,0.939563
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.444596,3253,0.532432,,923,0.551463,,1401,0.660243,,2409,,0.965546,550,,0.850909,545,,1.0,0.532432,0.660243,0.938818
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.444601,3253,0.532432,,923,0.551463,,1401,0.660243,,2409,,0.965131,550,,0.849091,545,,1.0,0.532432,0.660243,0.938074
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.44509,3253,0.531817,,923,0.551463,,1401,0.660243,,2409,,0.964716,550,,0.847273,545,,1.0,0.531817,0.660243,0.93733
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.444857,3253,0.532124,,923,0.551463,,1401,0.660243,,2409,,0.964716,550,,0.847273,545,,1.0,0.532124,0.660243,0.93733
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.444792,3253,0.532432,,923,0.551463,,1401,0.660243,,2409,,0.964716,550,,0.847273,545,,1.0,0.532432,0.660243,0.93733
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.445261,3253,0.531509,,923,0.551463,,1401,0.660243,,2409,,0.964301,550,,0.845455,545,,1.0,0.531509,0.660243,0.936585
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.445143,3253,0.531817,,923,0.551463,,1401,0.660243,,2409,,0.964301,550,,0.845455,545,,1.0,0.531817,0.660243,0.936585
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.445316,3253,0.531202,,923,0.551463,,1401,0.659529,,2409,,0.963885,550,,0.843636,545,,1.0,0.531202,0.659529,0.93584
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.445265,3253,0.531509,,923,0.551463,,1401,0.660243,,2409,,0.963885,550,,0.843636,545,,1.0,0.531509,0.660243,0.93584
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446355,3253,0.529358,,923,0.549296,,1401,0.658815,,2409,,0.96347,550,,0.841818,545,,1.0,0.529358,0.658815,0.935096
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446349,3253,0.529665,,923,0.549296,,1401,0.658815,,2409,,0.96347,550,,0.841818,545,,1.0,0.529665,0.658815,0.935096
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.44619,3253,0.529972,,923,0.550379,,1401,0.658815,,2409,,0.96347,550,,0.841818,545,,1.0,0.529972,0.658815,0.935096
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446175,3253,0.53028,,923,0.551463,,1401,0.658815,,2409,,0.96347,550,,0.841818,545,,1.0,0.53028,0.658815,0.935096
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.445882,3253,0.530587,,923,0.551463,,1401,0.658815,,2409,,0.96347,550,,0.841818,545,,1.0,0.530587,0.658815,0.935096
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.445646,3253,0.530895,,923,0.551463,,1401,0.658815,,2409,,0.96347,550,,0.841818,545,,1.0,0.530895,0.658815,0.935096
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.445592,3253,0.531202,,923,0.551463,,1401,0.659529,,2409,,0.96347,550,,0.841818,545,,1.0,0.531202,0.659529,0.935096
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.448029,3253,0.524132,,923,0.546046,,1401,0.655246,,2409,,0.963055,550,,0.84,545,,1.0,0.524132,0.655246,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.447592,3253,0.524439,,923,0.546046,,1401,0.655246,,2409,,0.963055,550,,0.84,545,,1.0,0.524439,0.655246,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.447476,3253,0.524746,,923,0.546046,,1401,0.655246,,2409,,0.963055,550,,0.84,545,,1.0,0.524746,0.655246,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.447408,3253,0.525054,,923,0.546046,,1401,0.655246,,2409,,0.963055,550,,0.84,545,,1.0,0.525054,0.655246,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.4474,3253,0.525361,,923,0.546046,,1401,0.65596,,2409,,0.963055,550,,0.84,545,,1.0,0.525361,0.65596,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.447363,3253,0.525669,,923,0.546046,,1401,0.65596,,2409,,0.963055,550,,0.84,545,,1.0,0.525669,0.65596,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.447275,3253,0.525976,,923,0.546046,,1401,0.656674,,2409,,0.963055,550,,0.84,545,,1.0,0.525976,0.656674,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.447049,3253,0.526283,,923,0.546046,,1401,0.656674,,2409,,0.963055,550,,0.84,545,,1.0,0.526283,0.656674,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.447041,3253,0.526591,,923,0.546046,,1401,0.656674,,2409,,0.963055,550,,0.84,545,,1.0,0.526591,0.656674,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.447039,3253,0.526898,,923,0.546046,,1401,0.656674,,2409,,0.963055,550,,0.84,545,,1.0,0.526898,0.656674,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446924,3253,0.527206,,923,0.546046,,1401,0.656674,,2409,,0.963055,550,,0.84,545,,1.0,0.527206,0.656674,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446887,3253,0.527513,,923,0.546046,,1401,0.656674,,2409,,0.963055,550,,0.84,545,,1.0,0.527513,0.656674,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446697,3253,0.52782,,923,0.547129,,1401,0.657388,,2409,,0.963055,550,,0.84,545,,1.0,0.52782,0.657388,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446635,3253,0.528128,,923,0.547129,,1401,0.658101,,2409,,0.963055,550,,0.84,545,,1.0,0.528128,0.658101,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446557,3253,0.528435,,923,0.548212,,1401,0.658101,,2409,,0.963055,550,,0.84,545,,1.0,0.528435,0.658101,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446508,3253,0.528743,,923,0.549296,,1401,0.658101,,2409,,0.963055,550,,0.84,545,,1.0,0.528743,0.658101,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446474,3253,0.52905,,923,0.549296,,1401,0.658815,,2409,,0.963055,550,,0.84,545,,1.0,0.52905,0.658815,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.446369,3253,0.529358,,923,0.549296,,1401,0.658815,,2409,,0.963055,550,,0.84,545,,1.0,0.529358,0.658815,0.934352
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.449153,3253,0.521057,,923,0.540628,,1401,0.651677,,2409,,0.96264,550,,0.838182,545,,1.0,0.521057,0.651677,0.933607
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.449123,3253,0.521365,,923,0.541712,,1401,0.652391,,2409,,0.96264,550,,0.838182,545,,1.0,0.521365,0.652391,0.933607
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.449118,3253,0.521672,,923,0.542795,,1401,0.652391,,2409,,0.96264,550,,0.838182,545,,1.0,0.521672,0.652391,0.933607
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.448902,3253,0.52198,,923,0.543879,,1401,0.653105,,2409,,0.96264,550,,0.838182,545,,1.0,0.52198,0.653105,0.933607
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.448849,3253,0.522287,,923,0.543879,,1401,0.653105,,2409,,0.96264,550,,0.838182,545,,1.0,0.522287,0.653105,0.933607
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.448837,3253,0.522595,,923,0.543879,,1401,0.653819,,2409,,0.96264,550,,0.838182,545,,1.0,0.522595,0.653819,0.933607
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.448524,3253,0.522902,,923,0.543879,,1401,0.653819,,2409,,0.96264,550,,0.838182,545,,1.0,0.522902,0.653819,0.933607
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.448447,3253,0.523209,,923,0.544962,,1401,0.654532,,2409,,0.96264,550,,0.838182,545,,1.0,0.523209,0.654532,0.933607
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.448439,3253,0.523517,,923,0.546046,,1401,0.655246,,2409,,0.96264,550,,0.838182,545,,1.0,0.523517,0.655246,0.933607
